aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,class
1008762,na,1336,140,0,0,0,8168,353898,5271272,20214538,18656552,5234366,494364,16818,2430,21719736,0,0,0,3371202,4627986,41429376,39773792,14358486,3859684,0,0,0,0,3116,790,0,0,0,0,0,0,598866,21535276,28106664,11600,34780,14418,20116,30348,22875086,27277658,0,0,0,0,7245290,18463636,8816188,4825354,2791728,1834760,1423568,2131584,1908266,812032,59165060,8482,128038,20018,294,21719736,575468,10431974,3901130,308180,348740,311860,288480,312840,301340,340160,330320,204340,1008761.06,59165060,59165060,59095636,295804,91246,57310,1035840,50252406,1209600,956146,278,182,0,47515605.12,0,2701361.28,14,7082,60392,1410540,12654200,21317368,10887286,3280962,485392,122486,32530,1250,2086,8114,59165060,na,31862,9814,1614984,1186584,5644780,40259652,1462462,42268,0,0,282,146,8386020,4908394,0,224,0,0,8442798,37964,1252,0,0,0,0,0,0,0,0,350242,146312,67466,84652514,14867234,952266,213194,50760,181914,17120708,937402,0,0,54182110,19716.24,15972,2876408,3477796,4033704,1951870,6288146,3482456,3800960,23933216,407842,8,0,0,pos
926092,na,5700,5700,0,0,0,0,0,0,537518,16556870,28890616,3668732,57168,0,26954440,354292,430,0,0,0,37534744,26412156,13706536,10647704,0,0,0,0,5450,3180,0,0,0,0,0,285786,26379980,14191548,8853590,0,19294,8364,14918,483024,28831042,20354174,86,2,0,0,12977404,11710796,4561056,3957202,3808320,3397684,3202014,4266992,1690184,139252,51242590,5558,25740,14564,1698,26954440,1241486,6335250,7348630,533620,362560,399740,338080,421240,365100,407920,306780,114400,926092.09,51242590,51242590,50901566,363060,152578,6714,400240,49710904,1209600,1220484,4316,1690,0,45868486.08,0,3782792.64,0,0,0,0,55530,6049674,27249720,15222326,994744,115222,23096,592,3738,3880,51242590,na,19726,4094,1672934,2100204,6372778,38680510,849046,11610,2,0,7136,9492,41111562,3442880,1632,398038,244,0,41767824,20710,1406,0,0,0,0,0,0,0,0,872498,790246,165092,0,0,1677328,333658,589980,326804,19664228,243608,0,0,240829830,8023.2,9034,3948262,5479634,5615394,3101930,6627788,5682808,5623410,4930364,8291710,409604,0,0,pos
741594,na,na,6896,na,na,0,59672,522892,8075256,24300822,24014152,8067500,1226602,36474,0,21390762,113732,0,na,2982468,5120994,47958904,43721472,23956134,6684788,na,0,0,0,na,na,0,0,0,0,0,0,1236,19247740,47054394,0,75286,51470,76304,121770,37343320,28635094,50,66,10,0,18723988,18155192,10267302,6380274,3917580,2555420,2047144,2529080,1188730,538660,74895220,na,na,na,na,21390762,710926,10705850,13232296,338480,360140,583200,492560,264880,231960,374580,379800,376420,741594.49,74895220,74895220,74936398,304604,na,na,1074440,66303370,1209600,na,4864,196,0,43210490.88,16735180.8,6337469.76,542,7850,49100,1491556,11984004,23531454,21516388,7174402,449024,80356,26300,786,2556,na,74895220,na,33944,7400,5186524,16925094,4904862,36292428,2851286,101816,16,0,9092,22772,31645606,6996526,230,64922,0,0,39539888,na,na,na,na,na,na,na,na,na,na,363342,na,na,na,na,na,na,na,na,na,na,na,na,na,19583.02,13720,23391144,8827290,7176524,3125072,6426992,8348820,5266104,3646678,94640,106,na,na,pos
753860,na,na,na,na,na,0,12110,1175346,10892658,26723098,24472524,10580088,3686368,573486,13570,23081936,698,196,na,na,5006170,na,54763432,na,7153524,na,0,2018,0,na,na,0,0,0,0,0,0,17040,36159060,41953146,0,3422900,916622,710094,1392096,23671690,48015792,42,6,4,0,26582308,24416776,7314880,5739182,3936242,2800198,2634590,3703406,904316,97346,79486426,na,na,na,na,na,na,5550382,11590670,301640,299500,295140,280700,284560,258420,257100,280840,195840,753859.39,79486426,79486426,79803358,443741,na,na,825160,78129264,1209600,na,na,na,na,46933414.08,21594552,9600680.64,33792,na,62874,3012044,15597374,30295224,21509292,7021146,578506,44926,7776,82,na,na,79486426,na,18672,4930,9644722,10812188,38724600,18919116,5016,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,426554,na,na,na,na,na,na,na,na,na,na,na,na,na,0.38,0,31424680,13117556,6595956,3018634,6286568,8473764,7479704,1532284,199976,124,na,na,pos
447342,2,754,52,0,0,0,36274,649860,5252022,10662594,10429872,2899670,375444,17708,0,11558354,938,0,0,2331786,4150900,20958526,18225782,15491822,4249862,0,0,0,0,11130,2914,0,0,0,0,0,0,33512,11706188,18562478,21266,37098,10662,23062,37956,1026426,22787478,2908962,3491592,178,30,10310496,6424414,2453080,1785744,1416914,1209352,1081450,1022310,592496,4027188,38785256,26446,25784,11406,12,11558354,396364,9608764,5870656,622600,599500,625140,580900,590980,547960,660020,648920,27240,447342.6,38785256,38785256,38454998,191708,20,87998,43440,30338198,1209600,1032094,0,106,0,25496987.52,0,4760547.84,6162,10902,158598,955776,3168498,4350558,8325446,6033816,4321554,2351624,527978,129596,20,400,38785256,0,47496,6474,3458382,1435424,2647132,21528450,1167450,32554,82,0,134,20,3461362,1132644,0,0,0,0,3547356,41774,30912,0,0,0,0,0,0,0,0,294332,190030,47836,62618450,12997032,1135184,203150,678820,73594,26779914,6204,0,0,66656950,14343.54,14174,4984892,4529906,3426036,1826992,4891544,8805304,1575984,232452,50278,56,0,0,pos
96310,0,238,190,0,0,0,0,0,24806,927672,638298,360088,478300,444984,1021412,8813144,0,4734,0,333992,497906,16673748,12752712,5509018,4042194,72,0,5270110,1094074,1796,452,0,0,0,0,0,0,0,649176,3246384,0,29656,22998,25624,39306,116504,3427556,189298,44618,0,0,1636980,832156,309410,167400,122376,170718,283124,254832,76248,42316,22517582,902,1760,2732,170,8813144,365428,784782,4721440,331720,332500,301100,305720,306000,297860,342680,307240,166980,96310.5,22517582,22517582,22450882,23183,84,65628,728640,21611078,1209600,405408,982,384,0,6851576.64,12956328,1784481.6,212,978,0,1586,161530,545416,1256860,713996,274352,108836,303098,529886,436,524,22517582,0,3382,764,217832,1256820,458488,1781474,172396,4394,10,0,248,1008,6355810,631676,4492,6552,0,0,6664802,18218,404,0,0,0,0,0,0,423510,13240196,267310,7956,2138,0,0,353846,66070,62300,7184,0,0,0,0,13514540,na,1440,2646836,345578,293534,180018,317324,57042,17110,38096,22,0,0,0,pos
557882,na,0,na,0,0,0,0,0,0,338964,8887036,20767178,7495926,169422,752,18397900,34836,94,0,8154,16978,28697962,21219396,10368922,6688232,0,0,1062,0,0,0,0,0,0,0,0,462058,12118862,20864046,4214312,0,32612,18486,29842,75378,5295580,31994034,213106,130,12,98,15170878,5143638,2308684,1782582,1535808,1950178,4210040,5148640,403882,4948,39081030,5148,1668,4134,620,18397900,762734,4115008,6214684,581540,496500,417740,420420,297900,301720,309820,295420,159700,557881.83,39081030,39081030,38413278,264131,9289042,49590,302200,37659278,1209600,0,na,na,na,31661593.92,0,5958909.12,0,0,0,0,44588,2813618,14778450,17173554,2557782,236030,53486,1770,na,0,39081030,na,31086,7160,1215888,3508764,4463876,25966386,2430086,36030,2,0,na,na,na,na,na,na,na,na,na,25452,896,0,0,0,2,0,0,0,0,551824,625640,112898,0,0,1286922,227060,35938900,10153978,0,0,0,0,69156930,12795.74,15556,6148780,7020438,4825264,2348454,4940168,3971272,2849854,1775284,3410836,368928,0,0,pos
181460,na,7634,0,0,0,0,0,0,0,0,0,0,0,0,0,9238024,0,0,0,1517276,2831858,16230962,13692914,6908562,3618134,60,0,756,0,15522,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24659052,1226,394,1756,0,9238024,363444,1554644,5339498,387860,393520,424600,438120,403280,409560,349100,292360,123100,181459.46,24659052,24659052,2912,0,56904,25330,442980,0,1209600,817940,0,0,0,14244931.2,0,10022479.68,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24659052,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37396,530,0,0,0,0,0,0,0,0,242256,71160,15288,0,0,783114,128322,3947260,604658,0,0,0,0,4527940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pos
453236,na,2926,na,0,0,0,0,222,323436,2999280,20657518,12530224,913700,12670,0,18489312,19038,0,na,117902,203782,32633282,28658284,5348896,3667892,0,0,0,0,24514,1858,2273870,2608460,1424956,1607946,1409344,2051868,2227058,8113476,15720072,0,28828,33264,47402,627172,26128758,10570790,804,22,8,2,12630142,9040546,7110184,4970218,2616558,886208,160242,22100,842,10,38100406,632,1686,2018,684,18489312,447850,2507262,2827898,366980,314860,176220,232680,162300,189300,187600,189400,190440,453236.92,38100374,38100374,37845298,189372,8436120,na,565520,37437050,1209600,0,na,na,na,33480473.28,0,3935856.96,na,na,0,24598,523608,11350372,19808010,5225236,439104,59042,6950,130,na,42,38100374,na,16738,3392,1441482,1867216,1513156,21289878,11184234,120904,50,0,na,na,na,na,na,na,na,na,na,18132,2442,0,0,0,0,0,0,0,0,260830,169964,26740,73289586,16623244,1056682,155406,93686740,28423762,7966,382610,0,0,432739640,na,na,4079752,13176956,7908038,3026002,5025350,2025766,1160638,533834,493800,6914,0,0,pos
585910,na,0,na,0,0,0,0,0,0,70566,3443338,25627926,10951598,200328,2526,20140120,0,0,0,0,0,35785946,32143680,5474052,3201796,0,0,0,0,0,0,0,0,0,0,0,255134,10146240,25084564,4810340,0,47966,59758,102204,2596040,32455928,5033006,1368,8,0,0,15655944,6580746,3964600,3069686,2566670,2591356,3397760,2131490,319522,18504,41263568,290,256,1408,622,20140120,432294,2693370,2768516,242200,200840,200420,208200,193280,195120,196220,223680,25400,585909.53,41263568,41263568,40935458,272921,1391882,97398,85140,40296298,1209600,0,na,na,na,36011692.8,0,4255173.12,0,0,0,0,2668,488796,10255648,21829028,7243348,412054,61304,3432,na,0,41263568,na,23786,5226,2253530,1908658,3837240,29436492,2796484,34850,12,0,na,na,na,na,na,na,na,na,na,19538,412,0,0,0,0,0,0,0,0,241356,517164,90086,0,0,985112,155980,63279620,12448492,0,181312,0,0,183042040,9362.18,10610,4416964,8820298,6694554,3647366,7513570,4453688,2217252,979386,1408944,144256,0,0,pos
7686,na,130,na,0,0,0,0,0,5796,422028,158108,33048,248,0,0,259310,0,0,0,17994,27846,480156,413962,165196,64658,2,0,0,0,228,46,0,0,0,0,0,0,0,449322,169906,0,3074,342,574,768,5090,609376,4,0,0,0,250204,143640,117566,40648,21512,14894,14422,11666,3024,1652,663528,156,126,80,0,259310,8148,48758,116174,na,na,na,na,na,na,na,na,163560,7686.53,663528,663528,661160,3107,3356,65008,661380,619228,1209600,0,na,na,na,405039.36,89417.28,120292.8,10,70,0,2568,156682,404372,47566,6546,1332,162,0,0,na,0,663528,na,2804,116,92496,99392,86254,333768,4398,0,0,0,na,na,na,na,na,na,na,na,na,1140,136,10060,94786,0,0,0,0,0,0,5640,2590,440,0,0,12566,1710,1204840,127228,0,0,0,0,446480,321.48,414,216130,66200,31830,16746,50618,92578,75064,69600,462,0,0,0,pos
960192,na,3030,3030,0,0,0,0,0,4984,965322,13904240,37165424,10194792,338078,44,31945144,172836,0,0,22998,41542,52437688,43434098,12488290,7895316,0,0,12694,0,8108,1748,0,0,0,0,0,920320,32770284,20373644,8508636,0,51810,50364,110154,249464,24039636,38055334,16120,0,0,2,25529618,11523458,6187790,4534664,4424046,4172696,3833676,2165856,199514,1566,64958874,21880,75082,11096,3042,31945144,1025358,5933274,6499090,258920,216260,190040,232240,240860,241660,297720,230760,145480,960191.75,64958874,64958874,64067620,378512,223040,108148,727680,62572884,1209600,1640466,12862,3492,0,56662241.28,0,5854387.2,0,0,0,1484,256128,6950596,27651826,24141414,3149010,376472,45252,702,2132,2220,64958874,na,48344,9984,2460420,2433032,3634820,50859790,3090488,36000,6,0,3916,11692,48686348,8196760,68596,1227678,0,0,51636204,37970,1646,0,0,0,0,0,0,0,0,641502,617522,173758,0,0,2087294,298942,5769200,1152298,0,0,0,0,340866790,18766.82,23772,6194688,10548832,8673980,5110576,15637094,14986414,1395124,25288,888,0,0,0,pos
1205334,na,na,na,na,na,0,106464,1576680,11387538,28790574,32528784,11070360,1700426,113104,176,25161748,10428,0,na,5101802,8744972,55533188,49637958,31717322,10123460,na,0,0,0,na,na,0,0,0,0,0,0,2524,33517928,53753654,0,289056,240368,341998,644584,74939180,10818920,0,0,0,0,22589318,14390158,11181368,8387016,7590624,5613950,4138364,5801648,4481394,3100266,92362220,na,na,na,na,25161748,796958,9540890,22150274,383280,372440,368760,358220,425180,487900,407360,506140,112580,1205333.15,92362220,92362220,92410588,564600,na,na,302700,87274106,1209600,na,na,na,na,65114578.56,0,22111287.36,na,na,35770,1567406,8613254,18773266,30908000,22242476,4638724,458140,36660,410,na,na,92362220,na,79596,19816,16412434,8225128,10730044,50217664,1562228,27196,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,562682,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,22857958,11982786,6880782,2770418,5994054,12479340,11516160,12500050,292548,10,na,na,pos
593752,na,na,na,na,na,0,13736,614150,6117132,12098558,13604244,5265730,673540,196072,5698,11667708,4522,0,na,3056980,4766448,27942284,27386312,8640634,3153764,na,0,0,0,na,na,0,0,0,0,0,0,54602,24499842,14034416,0,73198,37474,83210,231348,25664548,12499082,0,0,0,0,5761654,8797370,6349644,4304442,3186088,2297750,1672684,1507472,1164654,3547102,39644518,na,na,na,na,11667708,375916,3074042,5532418,319200,182520,189300,193660,276100,302940,341800,267200,217920,593752.13,39644518,39644518,39667172,243661,na,na,880740,38588860,1209600,na,na,na,na,30584901.12,2299950.72,5688057.6,na,na,9488,1276636,6865516,11210760,12029554,6177046,923620,83350,12364,526,na,na,39644518,na,28352,7036,2920454,1819036,10534776,22491694,783128,4384,0,0,798,9028,26020538,11178068,0,18222,0,0,27973448,na,na,na,na,na,na,na,na,na,na,227012,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8119670,3945588,2984846,1579178,3764424,5834852,11038338,1208564,113400,0,na,na,pos
62780,na,2130706432,644,0,0,0,0,0,0,3576,604710,2050460,1096248,68482,10150,1742522,0,0,0,0,0,3422628,2886622,747090,468896,0,0,766,0,1982,638,0,0,0,0,0,122312,1376304,1748792,586218,0,10856,10748,12068,625374,2725614,448738,228,0,0,0,808966,861566,227258,179656,158408,146196,298274,1153262,40,0,4170438,5044,9404,952,52,1742522,53124,461144,284220,216240,210140,232660,na,na,na,na,na,80260,62779.47,4170438,4170438,4173516,39551,108,48992,533200,3833626,1209600,148158,2,102,0,3431905.92,0,399095.04,0,0,0,0,0,117378,910704,1909564,850590,36554,7804,1032,2064,2082,4170438,na,6212,898,113074,161098,116756,1939340,1438538,56110,1598,2,974,2024,3453450,1193684,0,1010,0,24,3461286,2740,126,0,0,0,0,0,0,0,0,31038,38580,13806,0,0,112922,18308,3217300,329742,468060,174,0,0,3085170,1729.9,1772,431448,805490,479248,203900,370592,300912,232862,190776,758892,59506,0,0,neg
108,na,66,44,0,0,0,0,0,0,1330,7188,9310,0,0,0,7276,0,0,0,0,0,21554,17280,12802,838,0,0,0,0,38,62,0,0,0,0,0,0,0,1434,16394,0,1082,92,72,156,2168,14258,0,0,0,0,12674,3344,710,350,110,86,104,430,20,0,34408,4,4,2,0,7276,458,8540,4124,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,12300,108.17,34408,34408,35564,45,0,3176,34000,17828,1209600,1044,0,8,0,9756.48,0,7045.44,na,na,0,0,0,5440,9810,2216,354,8,0,0,0,4,34408,na,1052,30,54,388,972,2320,9972,2968,72,0,54,142,9360,1204,0,0,0,0,10536,100,108,0,0,0,0,0,0,0,0,380,0,0,6452,1744,584,128,1660,166,9964,52,0,0,0,na,na,8490,4976,1574,400,674,558,280,876,0,0,0,0,neg
68892,na,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3163880,0,0,0,42864,85412,7146410,6042152,2451716,960686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9642784,0,0,0,0,3163880,137112,1372468,1070200,300680,338820,269960,354420,326820,342180,272800,na,228920,68891.5,9642784,9642784,1782,0,0,104454,1157280,0,1209600,0,24,70,0,4955746.56,1345633.92,1387032,0,0,0,0,0,0,0,0,0,0,0,0,1884,0,9642784,na,0,0,0,0,0,0,0,0,0,0,40,942,2833702,534408,0,792,0,0,2834288,0,0,0,0,0,0,0,0,0,0,57418,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
10768,na,na,na,na,na,0,0,0,882,20696,228646,343560,78030,0,0,276732,0,0,na,1104,1364,600546,563366,114266,31054,na,0,0,0,na,na,27656,12990,8644,16974,5576,70682,209796,193878,125618,0,10924,9320,4866,41470,343644,261590,0,0,0,0,282074,273126,55282,24100,15052,10008,8262,3768,142,0,716128,na,na,na,na,276732,6236,50438,62662,0,0,0,0,0,0,0,0,110460,10767.5,716128,716128,na,2620,na,na,713500,na,1209600,na,na,na,na,578491.2,0,91039.68,na,na,0,78,4778,136998,367618,145770,14190,1878,504,0,na,na,716128,na,2538,286,74916,28024,50540,433348,77378,4768,16,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2724,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,97502,61276,59968,63758,191070,121856,46260,13832,15464,828,na,na,neg
63604,na,458,434,0,0,0,0,0,0,170798,2227434,2506584,372218,12610,296,2137714,0,0,0,0,0,4822944,4142602,956376,461274,0,0,1324,0,3670,562,0,0,0,0,0,58288,3604036,222024,1405592,0,6286,2078,4230,177464,3313514,1786242,126,0,0,0,2004314,1441886,484092,342940,284664,247812,266572,213968,3692,0,5782038,100,68,638,14,2137714,57270,453540,498542,186840,211900,142740,210680,na,na,na,na,181460,63604.01,5782038,5782038,5697850,27667,100024,77818,917320,5289940,1209600,116754,2,192,0,4548455.04,0,734535.36,0,0,0,0,6032,872110,2317696,1820892,249266,21498,2386,60,24,38,5782038,na,12902,2024,196194,452416,435322,3059538,1067966,63136,442,0,616,1548,725076,46696,0,27346,0,8,4700584,6236,696,0,0,0,0,0,0,0,0,39016,42344,21286,0,0,83784,14494,79476940,9470472,164050,3666,0,0,34468930,3842.48,4954,805980,1387314,1064958,710302,825014,246090,114854,62026,73392,10,0,0,neg
6444,na,316,300,0,0,0,0,0,0,226,51358,241298,99794,1346,0,194406,0,0,0,0,0,354804,315136,62418,29968,0,0,0,0,402,100,0,0,0,0,0,6752,236510,133100,17660,0,526,452,332,10986,228404,153062,260,0,0,0,154942,99894,43726,28986,20222,16254,16128,13870,0,0,417342,4,4,70,0,194406,5748,31226,30938,na,na,na,na,na,na,na,na,61380,6443.9,417342,417342,421958,2207,0,41028,416120,394022,1209600,10090,0,12,0,354133.44,0,39532.8,0,0,0,0,0,1782,130486,187120,71776,2292,516,50,0,4,417342,na,684,120,9256,24454,19042,266746,71650,2058,12,0,444,342,310734,4118,48,2,0,0,357798,476,66,0,0,0,0,0,0,0,0,2816,3936,814,0,0,13742,1932,161000,16760,0,0,0,0,0,250.94,232,42528,57854,51650,27144,59910,60404,50622,30698,13100,112,0,0,neg
45416,0,68,2,0,0,0,0,0,0,3322,810588,1089928,383066,44946,7284,1267058,0,0,0,0,0,2187272,2022972,471382,127740,0,0,0,0,80,30,0,0,0,0,0,0,4018,171732,2163384,0,3658,1172,1472,29448,239516,2062050,1818,0,0,0,734044,606824,360644,177448,107756,78872,69208,63018,51904,89416,2658942,1010,1024,2846,0,1267058,23544,328850,140668,243620,192800,1310700,1310700,1310700,1310700,1310700,1310700,31280,45415.87,2658942,2658942,na,14253,1642,21352,235640,na,1209600,50004,0,4,0,2111487.36,0,226787.52,16,384,0,0,806,87448,626444,910068,539718,115984,27002,31664,4,872,2658942,0,3822,376,133490,86398,63130,1197608,849310,4946,54,0,2,16,83264,48604,0,0,0,0,83914,1980,150,0,0,0,0,0,0,0,0,11036,8012,3114,3259152,598066,47522,9938,11060,4508,2243630,9936,0,0,44415870,na,1028,240566,217870,120030,47032,101160,183258,219370,1165836,44012,0,0,0,neg
29798,na,884,646,0,0,0,0,0,0,344,113842,1530614,490084,24452,898,998796,7834,0,0,0,0,1656866,1168092,858622,427200,0,0,7550,0,3762,518,0,0,0,0,0,0,740254,1253864,166116,0,1610,652,2080,150902,1379932,623550,1508,0,0,0,811768,430298,238426,182180,127010,94466,91860,183596,630,0,2515862,70,342,438,14,998796,39476,420834,432038,410660,411720,na,na,na,na,na,na,30840,29798.51,2515862,2515862,2504658,14494,502,4978,91720,2160234,1209600,63232,0,82,0,1775524.8,0,380070.72,0,0,0,0,0,11510,462132,1301248,364342,17392,3418,192,380,384,2515862,na,3576,460,23262,214532,133308,1303910,467450,13236,500,0,1266,1682,1767042,63050,38,1014,0,0,1797522,1912,166,0,0,0,0,0,0,0,0,22828,17052,3078,0,0,55146,13396,41860,7556,0,0,0,0,417830,1079.64,1096,392930,442204,280696,123194,269702,271038,166324,95944,116816,1386,0,0,neg
9410,na,260,206,0,0,0,0,0,0,394,21632,332072,300982,16916,1888,293054,0,0,0,0,0,650304,576120,176552,57850,0,0,0,0,192,76,0,0,0,0,0,0,170684,503196,0,0,1204,768,910,34672,423344,212252,730,0,0,0,321318,155468,63898,37950,23384,15976,14208,41674,2,0,827020,832,880,1600,0,293054,7468,121484,54206,na,na,na,na,na,na,na,na,174760,9409.02,827020,827020,827658,3548,846,81678,825060,673900,1209600,23732,0,38,0,571328.64,0,101897.28,0,0,0,0,0,4034,105636,339360,210606,12854,1302,86,124,130,827020,na,1354,170,9474,48516,39148,458390,112014,4738,74,0,418,272,571316,153486,24,19132,0,0,577118,678,106,0,0,0,0,0,0,0,0,4200,4526,818,0,0,12942,1708,7560,1638,0,0,0,0,1165060,648.26,424,108338,129604,76142,41404,125462,143668,35352,9720,4170,20,0,0,neg
41806,na,166,150,0,0,0,0,0,0,7484,897782,1451468,301428,6612,0,1219766,0,0,0,0,0,2480834,2210640,738036,210456,0,0,0,0,336,86,0,0,0,0,0,9844,231522,1761720,661688,0,2228,918,5638,63762,1727064,864802,362,0,0,0,753572,830928,238712,160598,117416,95678,110334,348754,8782,0,3219560,476,1088,2520,4,1219766,29560,563700,173078,257820,301480,na,na,na,na,na,na,172220,41806.68,3219560,3219560,3220960,17492,4078,75878,793900,2664774,1209600,71432,2,46,0,2322978.24,0,339270.72,0,0,0,0,0,135694,1105602,1157540,246122,15704,3858,254,58,68,3219560,na,5094,834,74360,199326,111012,1767220,489204,17218,506,0,284,276,2273570,310144,0,33406,0,20,2343494,2098,366,0,0,0,0,0,0,0,0,16050,36902,7234,0,0,81248,10784,116300,34938,0,0,0,0,3027050,1330.94,1530,357602,416566,337452,171198,385186,392914,263198,167582,170762,2314,0,0,neg
